testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
crossBA	SubjJuvenile-Not-SubjFairytales_randomB	SubjFairytales-Not-SubjJuvenile_randomA					1909.42	1924.095	0.825	0.955	0.61	0.795	0.588548474696	0.815268379384	0.361828570009	0.1875	0.16	0.215
crossAB	Historical_randomA	SubjShortstoriesAmerican_randomB					1985.69	1968.775	0.76	0.805	0.405	0.425	-0.146080382021	-0.0903296327304	-0.201831131312	0.3675	0.38	0.355
self2	SubjFairytales-Not-SubjJuvenile_randomA	SubjFairytales-Not-SubjJuvenile_randomB					1924.095	1925.8181818181818	0.955	0.949494949495	0.98	0.954545454545	1.63344215853	1.62788759848	1.63899671857	-0.0150252525253	-0.00505050505051	-0.025
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossAB	SubjJuvenile_randomA	SubjShortstoriesAmerican_randomB					1910.43	1968.775	0.835	0.805	0.525	0.47	0.161041445176	0.246455649547	0.0756272408054	0.3225	0.335	0.31
crossBA	Historical_randomB	SubjShortstoriesAmerican_randomA					1985.725	1968.11	0.765	0.78	0.49	0.445	-0.116140145363	-0.0920599871186	-0.140220303607	0.305	0.335	0.275
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossBA	SubjJuvenile_randomB	SubjShortstoriesAmerican_randomA					1910.375	1968.11	0.83	0.78	0.54	0.475	0.455583960299	0.59216761227	0.319000308328	0.2975	0.305	0.29
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossAB	Historical-Not-SubjHistory_randomA	SubjHistory-Not-Historical_randomB					1985.525	1929.515	0.795	0.815	0.655	0.635	0.571924891866	0.505602315796	0.638247467935	0.16	0.18	0.14
crossAB	SubjJuvenile-Not-SubjHistory_randomA	SubjHistory-Not-SubjJuvenile_randomB					1910.505	1928.795	0.865	0.78	0.595	0.595	0.305459699881	0.348119050865	0.262800348896	0.2275	0.185	0.27
self1	Historical-Not-SubjHistory_randomA	Historical-Not-SubjHistory_randomB					1985.525	1985.53	0.795	0.78	0.88	0.86	1.17612459923	1.15351589278	1.19873330569	-0.0825	-0.08	-0.085
self1	SubjJuvenile-Not-SubjHistory_randomA	SubjJuvenile-Not-SubjHistory_randomB					1910.505	1910.19	0.865	0.81	0.89	0.915	1.56372403242	1.45455768809	1.67289037676	-0.065	-0.105	-0.025
crossBA	Historical-Not-SubjHistory_randomB	SubjHistory-Not-Historical_randomA					1985.53	1929.52	0.78	0.805	0.73	0.795	0.947850375488	1.04897370394	0.846727047037	0.03	0.01	0.05
crossBA	SubjJuvenile-Not-SubjHistory_randomB	SubjHistory-Not-SubjJuvenile_randomA					1910.19	1928.24	0.81	0.79	0.62	0.55	0.249884566361	0.254786494224	0.244982638497	0.215	0.24	0.19
self2	SubjHistory-Not-SubjJuvenile_randomA	SubjHistory-Not-SubjJuvenile_randomB					1928.24	1928.795	0.79	0.78	0.88	0.905	1.16969184787	1.09794596062	1.24143773513	-0.1075	-0.125	-0.09
self2	SubjHistory-Not-Historical_randomA	SubjHistory-Not-Historical_randomB					1929.52	1929.515	0.805	0.815	0.885	0.895	1.24847317276	1.24137974251	1.25556660301	-0.08	-0.08	-0.08
crossAB	SubjJuvenile_randomA	SubjShortstoriesOther_randomB					1910.43	1974.32	0.835	0.78	0.515	0.435	0.0314238797399	0.0377483627509	0.025099396729	0.3325	0.345	0.32
crossAB	Historical_randomA	SubjShortstoriesOther_randomB					1985.69	1974.32	0.76	0.78	0.47	0.45	0.0608759820569	-0.00624923757806	0.128001201692	0.31	0.33	0.29
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossBA	SubjJuvenile_randomB	SubjShortstoriesOther_randomA					1910.375	1974.585	0.83	0.78	0.46	0.43	-0.0273961759167	0.0189252321989	-0.0737175840323	0.36	0.35	0.37
crossBA	Historical_randomB	SubjShortstoriesOther_randomA					1985.725	1974.585	0.765	0.78	0.425	0.425	-0.0534954904991	-0.00820088886179	-0.0987900921364	0.3475	0.355	0.34
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	SubjJuvenile_randomA	SubjSFAmerican_randomB					1910.43	1981.345	0.835	0.92	0.555	0.445	-0.0172860289258	-0.131350991137	0.0967789332857	0.3775	0.475	0.28
crossAB	Historical_randomA	SubjSFAmerican_randomB					1985.69	1981.345	0.76	0.92	0.51	0.375	-0.272792045465	-0.574723063502	0.0291389725718	0.3975	0.545	0.25
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossBA	SubjJuvenile_randomB	SubjSFAmerican_randomA					1910.375	1982.785	0.83	0.9	0.495	0.45	-0.0307863471755	-0.113689129756	0.052116435405	0.3925	0.45	0.335
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossBA	Historical_randomB	SubjSFAmerican_randomA					1985.725	1982.785	0.765	0.9	0.505	0.435	-0.0100888093814	-0.0588693818869	0.0386917631241	0.3625	0.465	0.26
crossAB	SubjJuvenile_randomA	SubjFantasy_randomB					1910.43	1983.5	0.835	0.885	0.605	0.52	0.230247722638	0.100624757289	0.359870687986	0.2975	0.365	0.23
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
self1	SubjJuvenile_randomA	SubjJuvenile_randomB					1910.43	1910.375	0.835	0.83	0.865	0.925	1.63980377352	1.54494951658	1.73465803045	-0.0625	-0.095	-0.03
crossAB	Historical_randomA	SubjFantasy_randomB					1985.69	1983.5	0.76	0.885	0.525	0.5	0.0958812154783	-0.0404014773108	0.232163908267	0.31	0.385	0.235
crossBA	SubjJuvenile_randomB	SubjFantasy_randomA					1910.375	1983.555	0.83	0.84	0.62	0.505	0.254918260415	0.151352979998	0.358483540831	0.2725	0.335	0.21
self1	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossBA	Historical_randomB	SubjFantasy_randomA					1985.725	1983.555	0.765	0.84	0.555	0.545	0.284675744703	0.294631073162	0.274720416244	0.2525	0.295	0.21
crossAB	Political_randomA	Shortstories_randomB					1988.255	1987.18	0.785	0.655	0.395	0.49	-0.357288095579	-0.30796424617	-0.406611944989	0.2775	0.165	0.39
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
self1	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
crossAB	SubjDetective_randomA	Domestic_randomB					1978.085	1994.69	0.875	0.72	0.475	0.495	-0.0128299555715	0.0690829131657	-0.0947428243086	0.3125	0.225	0.4
crossBA	Political_randomB	Shortstories_randomA					1988.25	1986.255	0.785	0.67	0.44	0.39	-0.530059569649	-0.489874542442	-0.570244596857	0.3125	0.28	0.345
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
crossBA	SubjDetective_randomB	Domestic_randomA					1978.355	1994.725	0.915	0.715	0.455	0.455	-0.0590861235504	-0.0858111464637	-0.0323611006371	0.36	0.26	0.46
crossAB	Political-Not-Bildungsroman_randomA	Bildungsroman-Not-Political_randomB					1991.78	1979.265	0.81	0.72	0.425	0.45	-0.375558054735	-0.412069853793	-0.339046255676	0.3275	0.27	0.385
self2	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
self1	Political-Not-Bildungsroman_randomA	Political-Not-Bildungsroman_randomB					1991.78	1991.715	0.81	0.79	0.875	0.855	1.05627794361	0.990624392427	1.12193149479	-0.065	-0.065	-0.065
crossAB	SubjDetective-Not-Horror_randomA	Horror-Not-SubjDetective_randomB					1978.415	1989.49	0.86	0.88	0.545	0.595	0.285280189104	0.360052902803	0.210507475405	0.3	0.285	0.315
crossBA	Political-Not-Bildungsroman_randomB	Bildungsroman-Not-Political_randomA					1991.715	1979.335	0.79	0.715	0.465	0.485	-0.173853352756	-0.0718627442981	-0.275843961215	0.2775	0.23	0.325
self1	SubjDetective-Not-Horror_randomA	SubjDetective-Not-Horror_randomB					1978.415	1977.68	0.86	0.9	0.87	0.96	1.59235808461	1.61746502203	1.56725114719	-0.035	-0.06	-0.01
self2	Bildungsroman-Not-Political_randomA	Bildungsroman-Not-Political_randomB					1979.335	1979.265	0.715	0.72	0.8	0.84	0.850934369774	0.810396164254	0.891472575295	-0.1025	-0.12	-0.085
crossBA	SubjDetective-Not-Horror_randomB	Horror-Not-SubjDetective_randomA					1977.68	1991.505	0.9	0.87	0.71	0.64	0.557198964809	0.451367661375	0.663030268244	0.21	0.23	0.19
crossAB	Political-Not-Love_randomA	Love-Not-Political_randomB					1988.135	1982.61	0.78	0.715	0.585	0.485	0.00751445970267	-0.0885257377767	0.103554657182	0.2125	0.23	0.195
self2	Horror-Not-SubjDetective_randomA	Horror-Not-SubjDetective_randomB					1991.505	1989.49	0.87	0.88	0.895	0.9	1.42805357877	1.34467609719	1.51143106036	-0.0225	-0.02	-0.025
self1	Political-Not-Love_randomA	Political-Not-Love_randomB					1988.135	1988.18	0.78	0.74	0.84	0.86	0.990747848528	0.977712140579	1.00378355648	-0.09	-0.12	-0.06
crossAB	SubjDetective_randomA	Christian_randomB					1978.085	1972.975	0.875	0.82	0.44	0.455	-0.235722702255	-0.382638460527	-0.0888069439825	0.4	0.365	0.435
crossBA	Political-Not-Love_randomB	Love-Not-Political_randomA					1988.18	1983.835	0.74	0.725	0.475	0.52	-0.149342037903	-0.0667923153286	-0.231891760478	0.235	0.205	0.265
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
self2	Love-Not-Political_randomA	Love-Not-Political_randomB					1983.835	1982.61	0.725	0.715	0.825	0.83	0.719843212822	0.66565813055	0.774028295094	-0.1075	-0.115	-0.1
crossBA	SubjDetective_randomB	Christian_randomA					1978.355	1972.54	0.915	0.87	0.44	0.46	-0.211107330664	-0.304770730201	-0.117443931128	0.4425	0.41	0.475
crossAB	Political_randomA	SubjHorror_randomB					1988.255	1976.405	0.785	0.91	0.45	0.455	-0.126402467119	-0.0855149763559	-0.167289957883	0.395	0.455	0.335
self2	Christian_randomA	Christian_randomB					1972.54	1972.975	0.87	0.82	0.945	0.92	1.2218355415	1.14149792001	1.30217316299	-0.0875	-0.1	-0.075
crossAB	SubjDetective-Not-Juvenile_randomA	Juvenile-Not-SubjDetective_randomB					1978.865	1891.595	0.91	0.76	0.415	0.515	-0.215813053108	-0.0839225617792	-0.347703544437	0.37	0.245	0.495
self1	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
self1	SubjDetective-Not-Juvenile_randomA	SubjDetective-Not-Juvenile_randomB					1978.865	1978.185	0.91	0.92	0.92	0.915	1.56471687845	1.56640732977	1.56302642713	-0.0025	0.005	-0.01
crossBA	Political_randomB	SubjHorror_randomA					1988.25	1976.405	0.785	0.91	0.47	0.41	-0.229445432601	-0.193186222707	-0.265704642494	0.4075	0.5	0.315
crossBA	SubjDetective-Not-Juvenile_randomB	Juvenile-Not-SubjDetective_randomA					1978.185	1892.12	0.92	0.835	0.465	0.545	-0.0892500391613	-0.125679690956	-0.0528203873665	0.3725	0.29	0.455
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
self2	Juvenile-Not-SubjDetective_randomA	Juvenile-Not-SubjDetective_randomB					1892.12	1891.595	0.835	0.76	0.925	0.865	1.04960075546	0.968109162549	1.13109234837	-0.0975	-0.105	-0.09
crossAB	Political_randomA	War_randomB					1988.255	1970.515	0.785	0.85	0.56	0.545	0.24256393792	0.116644052898	0.368483822942	0.265	0.305	0.225
crossAB	SubjDetective_randomA	Western_randomB					1978.085	1967.605	0.875	0.895	0.46	0.52	0.114029549409	0.180130736022	0.0479283627968	0.395	0.375	0.415
self1	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	Political_randomB	War_randomA					1988.25	1970.625	0.785	0.815	0.485	0.555	0.122467124944	0.206382198447	0.0385520514421	0.28	0.26	0.3
crossBA	SubjDetective_randomB	Western_randomA					1978.355	1967.53	0.915	0.895	0.49	0.55	0.203933071522	0.251573984615	0.156292158429	0.385	0.345	0.425
self2	War_randomA	War_randomB					1970.625	1970.515	0.815	0.85	0.9	0.94	1.2261624368	1.2335920599	1.21873281369	-0.0875	-0.09	-0.085
self2	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
crossAB	Political-Not-Mystery_randomA	Mystery-Not-Political_randomB					1988.28	1980.72	0.745	0.845	0.535	0.59	0.385013808228	0.325985390982	0.444042225475	0.2325	0.255	0.21
crossAB	SubjDetective-Not-SubjJuvenile_randomA	SubjJuvenile-Not-SubjDetective_randomB					1978.375	1909.4	0.875	0.835	0.465	0.49	-0.109790130577	-0.280429269328	0.0608490081733	0.3775	0.345	0.41
self1	Political-Not-Mystery_randomA	Political-Not-Mystery_randomB					1988.28	1988.265	0.745	0.79	0.845	0.91	1.11040512015	1.0316290276	1.1891812127	-0.11	-0.12	-0.1
self1	SubjDetective-Not-SubjJuvenile_randomA	SubjDetective-Not-SubjJuvenile_randomB					1978.375	1978.575	0.875	0.91	0.91	0.965	1.81356884384	1.87494533358	1.75219235409	-0.045	-0.055	-0.035
crossBA	Political-Not-Mystery_randomB	Mystery-Not-Political_randomA					1988.265	1981.63	0.79	0.83	0.585	0.595	0.541092624018	0.468218062503	0.613967185532	0.22	0.235	0.205
crossBA	SubjDetective-Not-SubjJuvenile_randomB	SubjJuvenile-Not-SubjDetective_randomA					1978.575	1909.185	0.91	0.84	0.45	0.51	-0.0985185378141	-0.250922515609	0.0538854399806	0.395	0.33	0.46
self2	Mystery-Not-Political_randomA	Mystery-Not-Political_randomB					1981.63	1980.72	0.83	0.845	0.855	0.91	1.5354094586	1.57629590902	1.49452300817	-0.045	-0.065	-0.025
self2	SubjJuvenile-Not-SubjDetective_randomA	SubjJuvenile-Not-SubjDetective_randomB					1909.185	1909.4	0.84	0.835	0.92	0.86	1.72825460323	1.77882937655	1.67767982992	-0.0525	-0.025	-0.08
crossAB	Political-Not-Novel_randomA	Novel-Not-Political_randomB					1988.21	1981.775	0.78	0.555	0.5	0.51	0.081317312784	0.0856600373927	0.0769745881753	0.1625	0.045	0.28
crossAB	SubjDetective_randomA	Political_randomB					1978.085	1988.25	0.875	0.785	0.5	0.53	0.309732003248	0.301012380688	0.318451625808	0.315	0.255	0.375
self1	Political-Not-Novel_randomA	Political-Not-Novel_randomB					1988.21	1988.15	0.78	0.78	0.86	0.885	1.13607972835	1.22099011744	1.05116933927	-0.0925	-0.105	-0.08
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	Political-Not-Novel_randomB	Novel-Not-Political_randomA					1988.15	1981.87	0.78	0.535	0.43	0.485	-0.217476292186	-0.179636572567	-0.255316011805	0.2	0.05	0.35
crossBA	SubjDetective_randomB	Political_randomA					1978.355	1988.255	0.915	0.785	0.48	0.515	0.231257214517	0.354575999106	0.107938429929	0.3525	0.27	0.435
self2	Novel-Not-Political_randomA	Novel-Not-Political_randomB					1981.87	1981.775	0.535	0.555	0.745	0.785	0.193251856712	0.23412849048	0.152375222944	-0.22	-0.23	-0.21
self2	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
crossAB	Political_randomA	Psychological_randomB					1988.255	1996.46	0.785	0.73	0.54	0.565	0.172404441289	0.171634997757	0.173173884821	0.205	0.165	0.245
crossAB	SubjDetective_randomA	Shortstories_randomB					1978.085	1987.18	0.875	0.655	0.46	0.485	-0.0037696618803	0.105990260379	-0.11352958414	0.2925	0.17	0.415
self1	Political_randomA	Political_randomB					1988.255	1988.25	0.785	0.785	0.86	0.875	1.11304259133	1.08200069452	1.14408448814	-0.0825	-0.09	-0.075
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	Political_randomB	Psychological_randomA					1988.25	1996.435	0.785	0.725	0.455	0.495	-0.0993729830686	-0.0325848419938	-0.166161124143	0.28	0.23	0.33
crossBA	SubjDetective_randomB	Shortstories_randomA					1978.355	1986.255	0.915	0.67	0.395	0.455	-0.21303322062	-0.178761542901	-0.247304898339	0.3675	0.215	0.52
self2	Psychological_randomA	Psychological_randomB					1996.435	1996.46	0.725	0.73	0.805	0.82	0.704504438063	0.638968936862	0.770039939265	-0.085	-0.09	-0.08
self2	Shortstories_randomA	Shortstories_randomB					1986.255	1987.18	0.67	0.655	0.73	0.775	0.743562677898	0.585651157223	0.901474198573	-0.09	-0.12	-0.06
crossAB	SubjDetective_randomA	Bildungsroman_randomB					1978.085	1977.27	0.875	0.695	0.545	0.49	0.136404674569	0.0814531921227	0.191356157016	0.2675	0.205	0.33
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	SubjDetective_randomB	Bildungsroman_randomA					1978.355	1977.335	0.915	0.705	0.395	0.48	-0.131468106346	-0.0563349266199	-0.206601286072	0.3725	0.225	0.52
self2	Bildungsroman_randomA	Bildungsroman_randomB					1977.335	1977.27	0.705	0.695	0.805	0.795	0.729741819614	0.68706144284	0.772422196389	-0.1	-0.1	-0.1
crossAB	SubjDetective_randomA	Love_randomB					1978.085	1983.285	0.875	0.715	0.43	0.465	-0.0807527227938	0.0111847459821	-0.17269019157	0.3475	0.25	0.445
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	SubjDetective_randomB	Love_randomA					1978.355	1982.71	0.915	0.715	0.395	0.45	-0.108461127155	0.0442695029894	-0.2611917573	0.3925	0.265	0.52
self2	Love_randomA	Love_randomB					1982.71	1983.285	0.715	0.715	0.835	0.87	0.851039202468	0.90258029252	0.799498112416	-0.1375	-0.155	-0.12
crossAB	SubjDetective_randomA	SubjHorror_randomB					1978.085	1976.405	0.875	0.91	0.59	0.68	0.580486704063	0.7019643383	0.459009069826	0.2575	0.23	0.285
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	SubjDetective_randomB	SubjHorror_randomA					1978.355	1976.405	0.915	0.91	0.63	0.665	0.577727947503	0.590016879999	0.565439015008	0.265	0.245	0.285
self2	SubjHorror_randomA	SubjHorror_randomB					1976.405	1976.405	0.91	0.91	0.9	0.935	1.59976555578	1.62261474917	1.57691636238	-0.0075	-0.025	0.01
crossAB	SubjDetective_randomA	War_randomB					1978.085	1970.515	0.875	0.85	0.445	0.44	-0.14517772075	-0.0320772991436	-0.258278142356	0.42	0.41	0.43
self1	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossBA	SubjDetective_randomB	War_randomA					1978.355	1970.625	0.915	0.815	0.465	0.43	-0.219538100157	-0.115631492316	-0.323444707997	0.4175	0.385	0.45
